iso3,country,year,mode_id,article,procedure,specification,category
BGD,Bangladesh,2020,L02,"BAN 16(4)-(5) and 1926 Act, 8(2)d",Withdrawal,"Person has been ordinarily and continuously resident abroad for 7 years and has not been at any time in the service of any Government in Bangladesh or of an international organisation of which Bangladesh is a member or registered annually his intention to retain Bangladesh citizenship in the prescribed manner. Or person is a citizen by naturalisation and has resided ordinarily abroad for 7 years since the grant of the naturalisation certificate and has not maintained substantial connection with Bangladesh, unless he/she was as a representative of a citizen of Bangladesh, or of a Bangladesh company or institution, or in the service of Bangladesh or in the armed forces of Bangladesh. No order for deprivation is issued unless deprivation is in the public interest. ",Loss only applies to certain categories of citizens
BGD,Bangladesh,2020,L03,No provision,n.a.,n.a.,No provision
BGD,Bangladesh,2020,L04,No provision,n.a.,n.a.,No provision
BGD,Bangladesh,2020,L05,BAN 14,Lapse,"The person acquiring a foreign citizenship (or is about to acquire) may relinquish Bangladeshi citizenship voluntarily, asking the government to release him. When Bangladeshi citizenship is not relinquished voluntarily in this situation, it lapses ipso facto.",Generally applicable provision (lapse)
BGD,Bangladesh,2020,L06,BAN 14,Lapse,"Person has not, upon reaching the age of 21 years, renounced citizenship of another state.",Generally applicable provision (conditions not further specified in database)
BGD,Bangladesh,2020,L07,"BAN 16(3)a-b, 16(5) and 1926 Act, 8(1), 8(2)a",Withdrawal,"Person is a naturalised citizen and has shown him/herself by act or speech to be disloyal or disaffected to Bangladesh or the Constitution of Bangladesh, or has, in any war in which Bangladesh was or is engaged, unlawfully traded or communicated with an enemy or been engaged in or associated with any business that was to his knowledge carried on in such a manner as to assist an enemy in that war. Government must be satisfied that deprivation is in the public interest, but loss can result in statelessness. ",Loss only applies to certain categories of citizens
BGD,Bangladesh,2020,L08,"BAN 16(3)c, 16(5) and 1926 Act, 8(2)b",Withdrawal,"Person acquired citizenship by  naturalisation and has within 5 years of acquisition been sentenced by a Bangladeshi court or in any country to imprisonment for at least 12 months, or to a fine of at least 1,000 taka. Government must be satisfied that deprivation is in the public interest, but loss can result in statelessness. ",Loss only applies to certain categories of citizens
BGD,Bangladesh,2020,L09,"BAN 16(2), 16(5) and 1926 Act, 8(1)",Withdrawal,"Person acquired his/her certificate of domicile or certificate of naturalisation based on fraud, false representation or concealment of a material fact. Government must be satisfied that deprivation is in the public interest, but loss can result in statelessness. ",Generally applicable provision
BGD,Bangladesh,2020,L10,BAN 14,Lapse,"Person has not, upon reaching the age of 21 years, renounced citizenship of another state.",Generally applicable provision
BGD,Bangladesh,2020,L11,"1926 Act, 9(2)",Withdrawal,"Minor children of a citizen by naturalisation who loses citizenship (certificate revoked) in principle do not share in the loss, unless the government explicitly so directs by an order in writing. Loss can result in statelessness.",Only applies if citizenship is lost on particular grounds and exceptions apply
BGD,Bangladesh,2020,L12,"1926 Act, 9(2)",Lapse,"Person is the wife of a citizen by naturalisation who loses citizenship, and the wife shares in the husband's acquisition of another citizenship. ",Only applies to female spouse if citizenship lost by male citizen
BGD,Bangladesh,2020,L13a,No provision,n.a.,n.a.,No provision
BGD,Bangladesh,2020,L13b,No provision,n.a.,n.a.,No provision
BGD,Bangladesh,2020,L14,No provision,n.a.,n.a.,No provision
BGR,Bulgaria,2020,L01,BUL 20,Release,"Person resides abroad and is, or will become, a citizen of another country.",Generally applicable provision (permission required)
BGR,Bulgaria,2020,L02,No provision,n.a.,n.a.,No provision
BGR,Bulgaria,2020,L03,No provision,n.a.,n.a.,No provision
BGR,Bulgaria,2020,L04,No provision,n.a.,n.a.,No provision
BGR,Bulgaria,2020,L05,No provision,n.a.,n.a.,No provision
BGR,Bulgaria,2020,L06,No provision,n.a.,n.a.,No provision
BGR,Bulgaria,2020,L07,BUL 24,Withdrawal,"Person has acquired citizenship by naturalisation, resides abroad and has been convicted for committing a serious crime against Bulgaria. ",Loss only applies to certain categories of citizens
BGR,Bulgaria,2020,L08,No provision,n.a.,n.a.,No provision
BGR,Bulgaria,2020,L09,BUL 22,Nullification,"Person has acquired citizenship by naturalisation based on false data and facts, and/or has concealed facts that could have justified a negative decision, and/or has not maintained for at least two years the investments which were the ground for citizenship acquisition (time limit: 10 years unless person has participated in terrorism). Provision does not apply if person would thereby become stateless.",Loss only applies to certain categories of citizens
BGR,Bulgaria,2020,L10,BUL 12(6),Withdrawal,"Person has acquired citizenship by naturalisation, but has not been released from citizenship of another country.",Loss only applies to certain categories of citizens
BGR,Bulgaria,2020,L11,BUL 21;BUL 23,Release;Nullification,"Parent of minor renounces citizenship (applies to minors under 14 years of age, consent is required for minors of 14 years or older).;
Parent of minor loses citizenship due to fraudulent acquisition, and the minor acquired citizenship based on same false or concealed information or facts. ",Only applies if citizenship is lost on particular grounds and exceptions apply
BGR,Bulgaria,2020,L12,BUL 23,Nullification,"Spouse of person loses citizenship due to fraudulent acquisition, and the person acquired citizenship based on the same false or concealed information or facts.",Generally applicable provision
BGR,Bulgaria,2020,L13a,No provision,n.a.,n.a.,No provision
BGR,Bulgaria,2020,L13b,No provision,n.a.,n.a.,No provision
BGR,Bulgaria,2020,L14,BUL 10,Nullification,Person acquired citizenship of Bulgaria as a foundling and her/his citizenship of another country is established.,Loss applies to person who has acquired citizenship as stateless person
BHR,Bahrain,2020,L01,BAH 9(1b),Release,Person renounces Bahraini citizenship and a decree is issued in order to withdraw the nationality of that person.,Generally applicable provision (permission required)
BHR,Bahrain,2020,L02,BAH 8(d),Withdrawal,"Person is a naturalised citizen and renounces his permanent residency permit in Bahrain for five connected years without obtaining the prior permission of the Minister of Interior or an acceptable excuse. 
Except if the person holds one of the nationalities of the Member States of the Cooperation Council for the Arab States of the Gulf.",Loss only applies to certain categories of citizens
BHR,Bahrain,2020,L03,BAH 10(a),Withdrawal,Person enters the military service of a foreign country and continues despite an order issued by His Majesty the Governor ordering him to leave such service.,Generally applicable provision
BHR,Bahrain,2020,L04,BAH 10(b),Withdrawal,Person helps or engages in the service of an enemy country.,Generally applicable provision
BHR,Bahrain,2020,L05,BAH 9(1a) and 7(1);BAH 8(c) and 7(2),Withdrawal;Withdrawal,"Person has voluntarily acquired another citizenship without prior permission and an order is issued by His Majesty the Governor to withdraw the person's citizenship. Except if person acquired one of the nationalities of the Member States of the Cooperation Council for the Arab States of the Gulf. Art. 7(1) talks explicitly about female citizens who acquires the citizenship of her foreign spouse.;
Person is a naturalised citizen and retrieves his original citizenship without obtaining the prior permission of the Minister of Interior. Except if the person holds one of the nationalities of the Member States of the Cooperation Council for the Arab States of the Gulf. Art. 7(2) talks explicitly about female naturalised citizens who acquired the Bahraini citizenship as a spouse of a male citizen, who retrieves her original citizenship after marriage ties are broken.",Generally applicable provision but with exceptions (withdrawal)
BHR,Bahrain,2020,L06,No provision,n.a.,n.a.,No provision
BHR,Bahrain,2020,L07,BAH 10(c)(d),Withdrawal,Person causes a damage to the interests of the Kingdom and commits a disloyal action against the Kingdom or engages in activities of terrorism as defined in the Bahraini Terrorism Law of 2006.,Generally applicable provision
BHR,Bahrain,2020,L08,BAH 8(b) ,Withdrawal,Person is a naturalised citizen. Time limit: within ten years after naturalisation. The person has to be found guilty in a case connected with honor and honesty.,Loss only applies to certain categories of citizens
BHR,Bahrain,2020,L09,BAH 8(a) ,Nullification,Person has acquired citizenship by deception or based on false statements or has hidden substantial information.,Generally applicable provision
BHR,Bahrain,2020,L10,No provision,n.a.,n.a.,No provision
BHR,Bahrain,2020,L11,BAH 8(a) ,Nullification,Person is the minor child of a person who lost citizenship by mode L09.,Only applies if citizenship is lost on particular grounds
BHR,Bahrain,2020,L12,BAH 8(a) ,Nullification,Person is the wife of a person who lost citizenship by mode L09.,Only applies to female spouse if citizenship lost by male citizen
BHR,Bahrain,2020,L13a,No provision,n.a.,n.a.,No provision
BHR,Bahrain,2020,L13b,No provision,n.a.,n.a.,No provision
BHR,Bahrain,2020,L14,No provision,n.a.,n.a.,No provision
BHS,Bahamas,2020,L01,"Const 12, BAH 10",Renunciation,"Person is 21 years or older and is or will become a citizen of another country.  Renunciation only takes effect after registration by the authorities. If citizenship of another country is not acquired within 6 months from the date of registration, the renunciation will become invalid. Renunciation can be denied if person acquires citizenship of a country with which the Bahamas is at war.",Generally applicable provision (permission required)
BHS,Bahamas,2020,L02,No provision,n.a.,n.a.,No provision
BHS,Bahamas,2020,L03,No provision,n.a.,n.a.,No provision
BHS,Bahamas,2020,L04,BAH 11(2)a(iv) and 11(2b),Withdrawal,Person acquired citizenship by registration or naturalisation or automatically at Independence via Const. Arts. 3(3) or 4. Person has in any way assisted the enemy in a war in which the Bahamas was engaged. Loss can result in statelessness.,Loss only applies to certain categories of citizens
BHS,Bahamas,2020,L05,Const 11(1),Withdrawal,"Person acquired citizenship of another country other than by marriage, and has exercised rights which are accorded exclusively to that country's citizens.",Generally applicable provision but with exceptions (withdrawal)
